,goods_id,article,name,url,regular_price,promo_price,amount,brand,store_id
8314,640191,126545,"Вафли Коломенское Сливочные традиционные, 200г",https://online.metro-cc.ru/products/kolomenskoe-slivochnye-tradicionnye-200g,83.9,-,452,КОЛОМЕНСКОЕ,18
8315,574202,90936,"Чипсы Lay's Stax Пикантная паприка, 140г",https://online.metro-cc.ru/products/lay-039s-stax-pikantnaya-paprika-140g,231.0,-,90,LAY'S,18
8316,594425,114127,"Батончик Mars шоколадный 40.5г х 4шт, 162г",https://online.metro-cc.ru/products/4h405g-batonchik-mars-shokoladnyj-mp,152.0,119,238,MARS,18
8317,594721,114123,"Батончик Snickers Криспер шоколадный 40г х 4шт, 160г",https://online.metro-cc.ru/products/4h40g-batonchik-snickers-shokoladnyj-krisper-mp,152.0,119,204,SNICKERS,18
8318,198207,420696,"Шоколад Красный Октябрь Аленка молочный, 20г",https://online.metro-cc.ru/products/molochnyj-alyonka-20g,32.99,-,1138,АЛЕНКА,18
8319,616457,121012,"Конфеты Рот Фронт Грильяж в шоколаде, 200г",https://online.metro-cc.ru/products/200g-rot-front-grilyazh-v-shokolade,339.0,-,217,РОТ ФРОНТ,18
8320,624917,120969,"aro Попкорн соленый (100г x 3шт), 300г",https://online.metro-cc.ru/products/3h100g-popkorn-aro-sol,169.0,-,84,ARO,18
8321,571718263,219612,"Батончик Twix Xtra шоколадный соленая карамель, 82г",https://online.metro-cc.ru/products/82g-shokoladnyy-batonchik-twix-xtra-solenaya-karamel,74.9,-,1780,TWIX,18
8322,513461,640342,"Конфеты Красный Октябрь Москва, 200г",https://online.metro-cc.ru/products/moskva-v-korobke-200-g,329.0,259,70,КРАСНЫЙ ОКТЯБРЬ,18
8323,96470,377283,"Крекеры Tuc Original с солью, 100г",https://online.metro-cc.ru/products/krekery-tuc-original-s-solyu-100-g,84.9,79.9,927,TUC,18
8324,200137,367216,"Чипсы Midori Нори в кунжутном масле, 5г",https://online.metro-cc.ru/products/midori-v-kunzhutnom-masle-nori-5g,65.9,-,396,MIDORI,18
8325,126124,406425,"Конфеты Красный Октябрь Ласточка, 250г",https://online.metro-cc.ru/products/lastochka-krasnyj-oktyabr-250g-406425,184.0,109,142,КРАСНЫЙ ОКТЯБРЬ,18
8326,414003,568563,"Конфеты Вдохновение с дробленым фундуком, 400г",https://online.metro-cc.ru/products/art-568563,599.0,439,119,ВДОХНОВЕНИЕ,18
8327,382780,543916,Сухарики Хрусteam Багет королевский краб 60г,https://online.metro-cc.ru/products/hrusteam-baget-korolevskij-krab-60g,58.91,47.9,188,ХРУСTEAM,18
8328,437767,584114,"Шоколад Bucheron горький с фундуком, 100г",https://online.metro-cc.ru/products/bucheron-gorkij-s-fundukom-100g,369.0,-,94,BUCHERON,18
8329,103621,456757,"Сушки-мини Семейка Озби простые, 150г",https://online.metro-cc.ru/products/semejka-ozbi-mini-prostye-150g,46.99,-,188,СЕМЕЙКА ОЗБИ,18
8330,85181,23022,"Конфеты Merci шоколадные ассорти, 400г",https://online.metro-cc.ru/products/merci-shokoladnye-assorti-400g,969.0,-,188,MERCI,18
8331,557326923,218164,"Трубочки Яшкино вафельные ореховые, 190г",https://online.metro-cc.ru/products/190g-vafelnye-trubochki-yashkino-orehovye,82.9,-,49,ЯШКИНО,18
8332,361003,526438,"Ягоды Фруже фружеле в шоколаде, 380г",https://online.metro-cc.ru/products/fruzhe-yagody-fruzhele-v-shokolade-380g,349.0,269,113,ФРУЖЕ,18
8333,537684989,216013,"Вафли Яшкино шоколадные, 200г",https://online.metro-cc.ru/products/200g-vafli-yashkino-shokoladnye,66.9,-,78,ЯШКИНО,18
8334,550527696,216552,"Печенье Сладкая слобода деревенское к кофе, 355г",https://online.metro-cc.ru/products/pechene-sladkaya-sloboda-derevenskoe-k-kofe-355g,111.0,99.9,21,СЛАДКАЯ СЛОБОДА,18
8335,593365,112508,"Чипсы Naturals Lorenz с морской солью и перцем, 100г",https://online.metro-cc.ru/products/lorenz-naturals-s-morskoj-solyu-percem-100-g,157.0,109,142,NATURALS,18
8336,607346965,237570,"Печенье сдобное Аленка хрустящее фундук-шоколад, 170г",https://online.metro-cc.ru/products/pechene-sdobnoe-alenka-hrustyaschee-funduk-shokolad-170g,107.0,99.9,32,АЛЕНКА,18
8337,145417,469331,"Батончик Milky Way шоколадный 1+1, 52г",https://online.metro-cc.ru/products/milky-way-1-1-52g,52.9,-,1657,MILKY WAY,18
8338,406389,561937,"Кулич Federici Milano Panettone с цукатами и изюмом, 1кг",https://online.metro-cc.ru/products/kulich-pashalnyj-federici-milano-1-kg,1239.0,-,140,FEDERICI,18
8339,594133,112757,"Чипсы Lay's Из печи Сметана и ароматные травы, 85г",https://online.metro-cc.ru/products/chipsy-lay-039s-iz-pechi-smetana-aromatnye-travy-85g,109.0,-,219,LAY'S,18
8340,527736,652148,"Мармелад Fruittella крутой микс, 150г",https://online.metro-cc.ru/products/fruit-tella-krutoj-miks-150-g,130.0,-,142,FRUITTELLA,18
8341,460418,600708,"Пальмирки Круанте слоеные, 350г",https://online.metro-cc.ru/products/palmirki-kruante-sloenye-v-saharnoj-glazuri-350-g,109.0,-,121,КРУАНТЕ,18
8342,144512,242245,"Суфле Casali Schoko-Bananen Банановое в шоколаде, 300г",https://online.metro-cc.ru/products/sufle-casali-bananovoe-v-shokolade-300g,369.0,349,56,CASALI,18
8343,188416,287771,"Мармелад Bon Pari Кислые червячки жевательный, 75г",https://online.metro-cc.ru/products/bon-pari-kislye-chervyachki-75g-287771,59.9,54.9,283,BON PARI,18
8344,597673,117442,"Шоколад Красный Октябрь Аленка молочный, 90г",https://online.metro-cc.ru/products/molochnyj-alenka-krasnyj-oktyabr-90g,89.9,-,4270,АЛЕНКА,18
8345,600955614,226527,"Карамель Chupa Chups The Best, 120г",https://online.metro-cc.ru/products/120g-karamel-chupa-chups-the-best,89.9,-,16,CHUPA CHUPS,18
8346,161159,427048,"Шоколад Бабаевский с шоколадной начинкой, 50г",https://online.metro-cc.ru/products/babaevskij-nachinkoj-50g,49.99,-,3193,БАБАЕВСКИЙ,18
8347,177529330,203598,"Мармелад Haribo жевательный золотые мишки, 175г",https://online.metro-cc.ru/products/175g-zhevatelnyy-marmelad-haribo-zolotye-mishki,286.0,-,48,HARIBO,18
8348,538461,58905,"Жевательная резинка Orbit White Bubblemint без сахара, 68г",https://online.metro-cc.ru/products/orbit-bez-sahara-s-aromatom-fruktov-myaty-orbit-belosnezhnyj-68g,229.0,149,41,ORBIT,18
8349,570926,87107,"Конфеты Победа вкуса Мишки в лесу вафельные, 200г",https://online.metro-cc.ru/products/vafelnye-pobeda-vkusa-mishki-v-lesu-200g,173.0,-,22,ПОБЕДА ВКУСА,18
8350,98880480,200461,"Маршмеллоу Guandy Classic белый ванильный, 200г",https://online.metro-cc.ru/products/200g-marshmellou-guandy-klassik-belyy-vanilnyy,222.0,-,154,GUANDY,18
8351,194250,401983,"Батончик Mars шоколадный, 50г",https://online.metro-cc.ru/products/mars-36h50g-401983,48.9,-,2642,MARS,18
8352,183547,468859,"Пряник Ясная поляна Тульский с фруктовой начинкой, 140г",https://online.metro-cc.ru/products/tulskij-s-fruktovoj-nachinkoj-140g-468859,59.9,44.9,1491,ЯСНАЯ ПОЛЯНА,18
8353,537469609,216008,"Вафли Яшкино с какао шоколадные, 200г",https://online.metro-cc.ru/products/200g-vafli-yashkino-s-kakao-shokoladnye,66.9,-,159,ЯШКИНО,18
8354,502460,626694,"aro Печенье овсяное, 400г",https://online.metro-cc.ru/products/ovsyanoe-aro-400-g,61.9,-,130,ARO,18
8355,597583,114903,"Шоколад Россия Щедрая душа Миндаль и вафля молочный, 82г",https://online.metro-cc.ru/products/molochnyj-rossiya-schedraya-dusha-mindal-vafli-82g,62.9,-,49,РОССИЯ ЩЕДРАЯ ДУША,18
8356,216809,335606,"Конфеты Ferrero Rocher шоколадные коллекция, 172г",https://online.metro-cc.ru/products/ferrero-collection-raffaello-ferrero-rocher-ferrero-rondnoir-1722g,779.0,-,28,FERRERO,18
8357,227117,496569,"Чипсы San Carlo Классические, 180г",https://online.metro-cc.ru/products/san-carlo-klassika-180g,284.0,239,53,SAN CARLO,18
8358,529889,653574,"Печенье Kellogg's Extra Гранола сдобное с шоколадом и апельсином, 150г",https://online.metro-cc.ru/products/kellogg-039s-sdobnoe-extra-granola-s-shokoladom-apelsinom-150g,199.0,-,45,KELLOGG'S EXTRA,18
8359,492507,626106,"Халва Рот Фронт Дружба воздушная с арахисом, 500г",https://online.metro-cc.ru/products/vozdushnaya-halva-druzhba-s-arahisom-rot-front-500g,499.0,419,68,ДРУЖБА,18
8360,570695,87112,"Конфеты Победа вкуса Трюфели шоколадные классические и с абрикосом, 200г",https://online.metro-cc.ru/products/pobeda-vkusa-classic-tryufeli-abrikos-200g,189.0,-,59,ПОБЕДА ВКУСА,18
8361,98926515,200462,"Маршмеллоу Guandy Classic мини белый ванильный, 200г",https://online.metro-cc.ru/products/200g-marshmellou-guandy-mini-belyy-vanilnyy,222.0,-,258,GUANDY,18
8362,646032,128507,"Чипсы нори Naitori с оливковым маслом, 3г",https://online.metro-cc.ru/products/nori-naitori-s-olivkovym-maslom-3g,41.99,34.9,425,NAITORI,18
8363,378967,539765,"Печенье Юбилейное Молочное, 112г",https://online.metro-cc.ru/products/yubilejnoe-tradicionnoe-molochnoe-112g,42.49,-,2358,ЮБИЛЕЙНОЕ,18
8364,92356,36119,"Набор конфет Lindt Lindor молочный шоколад с начинкой, 200г",https://online.metro-cc.ru/products/lindt-lindor-iz-molochnogo-shokolada-s-nachinkoj-200g,929.0,-,18,LINDT,18
8365,180615,469547,"Конфеты Skittles 2в1 жевательные, 38г",https://online.metro-cc.ru/products/zhevatelnye-skittles-2-v-1-38g,40.49,34.9,111,SKITTLES,18
8366,612260,119257,"Конфета Mamba жевательная, 79г",https://online.metro-cc.ru/products/795g-zhevatelnaya-mamba,96.9,-,99,MAMBA,18
8367,174509,437949,"Конфеты Красный Октябрь Сливочная помадка с цукатами, 250г",https://online.metro-cc.ru/products/pomadka-krasnyj-oktyabr-slivochnaya-s-cukatami-250g,229.0,175,262,КРАСНЫЙ ОКТЯБРЬ,18
8368,60595007,138904,"Шоколад Red Delight молочный с пониженной калорийностью, 85г",https://online.metro-cc.ru/products/85g-shokolad-red-delight-molochnyy,209.0,129,41,RED,18
8369,220903,287774,"Мармелад Bon Pari машинки, 75г",https://online.metro-cc.ru/products/bon-pari-mashinki-75-g-287774,59.9,54.9,117,BON PARI,18
8370,538200,58907,"Жевательная резинка Orbit Сладкая мята без сахара, 68г",https://online.metro-cc.ru/products/art-58907,229.0,149,110,ORBIT,18
8371,639756,126547,"Вафли Коломенское с халвой, 200г",https://online.metro-cc.ru/products/kolomenskoe-s-halvoj-200g,83.9,-,387,КОЛОМЕНСКОЕ,18
8372,219231,406448,"Конфеты Красный Октябрь Цитрон, 250г",https://online.metro-cc.ru/products/art-406448,169.0,109,145,КРАСНЫЙ ОКТЯБРЬ,18
8373,458171,597652,"Конфеты Бабаевский Визит шоколадные, 400г",https://online.metro-cc.ru/products/babaevskij-shokoladnye-vizit-400-g,549.0,459,22,БАБАЕВСКИЙ,18
8374,527799,651959,"Набор конфет Комильфо шоколадные с двухслойной начинкой со вкусом фисташки, 232г",https://online.metro-cc.ru/products/komilfor-fistashka-shokoladnye-s-dvuhslojnoj-nachinkoj-232g,619.0,-,37,КОМИЛЬФО,18
8375,601243778,226959,"Жевательная резинка Eclipse Ледяная вишня, 14г",https://online.metro-cc.ru/products/136g-zhevatelnaya-rezinka-eclipse-ledyanaya-vishnya-226959,55.99,34.9,439,ECLIPSE,18
8376,385818,544144,"Печенье Юбилейное Ореховое с темной глазурью, 116г",https://online.metro-cc.ru/products/yubilejnoe-orehovoe-s-temnoj-glazuryu-116g-544144,58.9,54.9,988,ЮБИЛЕЙНОЕ,18
8377,128650,469429,"Драже Skittles Кисломикс, 38г",https://online.metro-cc.ru/products/drazhe-skittles-kislomiks-38g-469429,40.49,34.9,170,SKITTLES,18
8378,626367,120970,"aro Попкорн сырный (85г x 3шт), 255г",https://online.metro-cc.ru/products/3h85g-popkorn-aro-syr,169.0,-,54,ARO,18
8379,110243,456873,"Крекер Tuc Сметана и лук, 100г",https://online.metro-cc.ru/products/kreker-tuc-smetana-luk-100g,84.9,79.9,624,TUC,18
8380,217776153,203801,"Мармелад Haribo жевательный Золотые медведи, 100г",https://online.metro-cc.ru/products/100g-zhevatelnyy-marmelad-haribo-zolotye-medvedi,177.0,-,98,HARIBO,18
8381,537537094,215880,"Печенье Forsite сахарное кокосовый вкус, 220г",https://online.metro-cc.ru/products/220g-pechene-forsite-saharnoe-kokosovyy-vkus,89.9,-,93,FORSITE,18
8382,194968,465851,Драже изюм в шоколаде Рот Фронт 200г,https://online.metro-cc.ru/products/drazhe-izyum-v-shokolade-rot-front-200g,145.0,-,340,РОТ ФРОНТ,18
8383,390411,540153,"METRO Chef Вафельные рожки 130 х 50мм для мороженого, 1.248кг",https://online.metro-cc.ru/products/art-540153,3189.0,1875,5,METRO CHEF,18
8384,190190,470006,"Конфеты Ferrero Rocher молочные из крема и лесного ореха, 125г",https://online.metro-cc.ru/products/hrustyaschie-ferrero-rocher-iz-molochnogo-shokolada-pokrytye-izmelchennymi-oreshkami-s-nachinkoj-iz-krema-lesnogo-oreha-125g,439.0,-,190,FERRERO,18
8385,573977197,218443,"Конфеты Kdv желейные вишневые глазированные, 500г",https://online.metro-cc.ru/products/500g-konfety-kdv-zheleynye-vishnevye-glazirovannye,140.0,-,86,Без бренда,18
8386,457071,598067,"aro Сушки Малютка простые, 500г",https://online.metro-cc.ru/products/aro-malyutka-prostaya-500g,64.9,-,77,ARO,18
8387,372987,533982,"Мармелад Fruittella Змеи XXL, 70г",https://online.metro-cc.ru/products/art-533982,78.9,-,220,FRUITTELLA,18
8388,156300,453148,"Батончик Mars Max шоколадный, 81г",https://online.metro-cc.ru/products/art-453148,74.9,-,1545,MARS,18
8389,444367,586892,"Конфеты Бабаевский Белочка шоколадные, 200г",https://online.metro-cc.ru/products/babaevskij-shokoladnye-belochka-250g,299.0,-,169,БАБАЕВСКИЙ,18
8390,149696,453397,"Шоколад Априори Горький 85% какао (5г х 20шт), 100г",https://online.metro-cc.ru/products/gorkij-apriori-85-kakao-100g,191.0,-,105,АПРИОРИ,18
8391,573795,91297,"Шоколад Alpen Gold Max Fun молочный с мармеладом со вкусом колы, попкорн и взрывной карамелью, 150г",https://online.metro-cc.ru/products/alpen-gold-maxfun-popkorn-150g,199.0,-,65,ALPEN GOLD,18
8392,131990,452646,"Полосатик желтый 5 Океан сушеный, 70г",https://online.metro-cc.ru/products/polosatik-zheltyj-5-okean-70g,163.0,-,16,5 ОКЕАН,18
8393,227429,496570,"Чипсы San Carlo рифленые Крокканте, 180г",https://online.metro-cc.ru/products/san-carlo-rustika-150g,284.0,239,33,SAN CARLO,18
8394,597659,114890,"Шоколад Россия Щедрая душа молочный шоколад, белый шоколад, 75г",https://online.metro-cc.ru/products/rossiya-schedraya-dusha-molochnyj-belyj-75g,64.9,-,95,РОССИЯ ЩЕДРАЯ ДУША,18
8395,626546,123229,"Снеки Cheetos Кетчуп кукурузные, 50г",https://online.metro-cc.ru/products/50g-cheetos-ketchup,59.9,54.9,141,CHEETOS,18
8396,508265,636324,"Шоколад Bucheron горький с миндалем, 100г",https://online.metro-cc.ru/products/bucheron-gorkij-s-mindalem-100g,247.0,199,151,BUCHERON,18
8397,469464,605160,"Чипсы Naturals Lorenz Паприка, 100г",https://online.metro-cc.ru/products/lorenz-naturals-paprika-100g,157.0,109,167,NATURALS,18
8398,616175,121008,"Конфеты Красный Октябрь Toffee de luxe Классик, 250г",https://online.metro-cc.ru/products/250g-krasnyj-oktyabr-toffee-de-luxe,167.0,109,34,КРАСНЫЙ ОКТЯБРЬ,18
8399,620022,121736,"Драже M&M's с молочным шоколадом, 80г",https://online.metro-cc.ru/products/80g-drazhe-m-m-039s-s-molochnym,110.0,-,277,M&M'S,18
8400,184209,26451,"Конфеты Guylian Морские ракушки, 250г",https://online.metro-cc.ru/products/shokoladnye-guylian-250g,929.0,-,14,GUYLIAN,18
8401,381207,542685,"Печенье Юбилейное Традиционное витаминизированное, 112г",https://online.metro-cc.ru/products/yubilejnoe-tradicionnoe-112g-542685,42.49,-,2019,ЮБИЛЕЙНОЕ,18
8402,597542,114891,"Шоколад Россия Щедрая душа Российский темный, 82г",https://online.metro-cc.ru/products/temnyj-rossiya-schedraya-dusha-82g,71.9,-,61,РОССИЯ ЩЕДРАЯ ДУША,18
8403,516048,643005,"Чипсы Lay's Из печи Нежный сыр с зеленью, 85г",https://online.metro-cc.ru/products/lay-039s-iz-pechi-nezhnyj-syr-zelen-85-g,109.0,-,259,LAY'S,18
8404,201348,456767,"Сушки-мини Семейка Озби с солью, 150г",https://online.metro-cc.ru/products/semejka-ozbi-mini-s-solyu-150g,46.99,-,359,СЕМЕЙКА ОЗБИ,18
8405,563587,68045,"Набор конфет Impresso Collection шоколадный ассорти бежевый, 424г",https://online.metro-cc.ru/products/impresso-bezhevye-424-g,899.0,769,12,IMPRESSO,18
8406,634436,124916,"Яйцо шоколадное Конфитрейд Шоки Токи, 20г",https://online.metro-cc.ru/products/20g-shokoladnoe-yajco-konfitrejd-shoki-toki,82.9,69.9,107,КОНФИТРЕЙД,18
8407,604952560,233182,"Конфеты шоколадные Ameri с начинкой пралине, 500г",https://online.metro-cc.ru/products/500g-shokoladnye-konfety-ameri-s-nachinkoy-praline,1449.0,1099,10,AMERI,18
8408,235079,503708,"Тарталетки Лидер слоеные 32шт, 130г",https://online.metro-cc.ru/products/tartaletki-sloenye-32sht,189.0,-,69,ЛИДЕР,18
8409,527436,653533,"Драже Skittles фрукты, 38г",https://online.metro-cc.ru/products/art-653533,40.49,34.9,145,SKITTLES,18
8410,509155,635873,"Жевательная резинка Eclipse Ледяная свежесть, 14г",https://online.metro-cc.ru/products/art-635873,55.99,34.9,532,ECLIPSE,18
8411,380338,542683,"Печенье Юбилейное Традиционное витаминизированное, 134г",https://online.metro-cc.ru/products/yubilejnoe-tradicionnoe-134g-542683,55.99,-,772,ЮБИЛЕЙНОЕ,18
8412,98244,202541,"Конфеты шоколадные Комильфо с двухслойной начинкой со вкусом фисташки, 116г",https://online.metro-cc.ru/products/shokoladnye-komilfo-s-fistashkami-116g,329.0,309,36,КОМИЛЬФО,18
8413,643949,128172,"Попкорн Holy Corn морская соль для приготовления в микроволновой печи, 65г",https://online.metro-cc.ru/products/popkorn-holy-corn-morskaya-sol-dlya-prigotovleniya-v-mikrovolnovoj-pechi-65g,103.0,79.9,101,HOLY CORN,18
8414,102718,401984,"Батончик Milky Way шоколадный, 26г",https://online.metro-cc.ru/products/shokoladnyj-batonchik-milky-way-26-g,19.9,-,3094,MILKY WAY,18
8415,427784,559455,"Шоколад Ritter Sport молочный Цельный миндаль, 100г",https://online.metro-cc.ru/products/ritter-sport-molochnyj-celnyj-mindal-100g,169.0,-,198,RITTER SPORT,18
8416,192631,470085,"Сухарики Хрусteam Сметана ржаные, 40г",https://online.metro-cc.ru/products/hrusteam-so-vkusom-smetany-40g,28.99,-,259,ХРУСTEAM,18
8417,637405,123272,"aro Сушки Малютка в сахарной глазури, 350г",https://online.metro-cc.ru/products/350g-aro-malyutka-v-saharnoj-glazuri,79.9,-,26,ARO,18
8418,406428,562107,"Десерт Акконд Добрянка мини фундук, 270г",https://online.metro-cc.ru/products/desert-dobryanka-mini-funduk-270-g,209.0,-,15,АККОНД,18
8419,248121,148889,"Шоколад Ritter Sport темный марципан, 100г",https://online.metro-cc.ru/products/ritter-sport-temnyj-marcipan-100g,149.0,139,619,RITTER SPORT,18
8420,241515,508604,"Шоколад Bucheron молочный с фисташками, 100г",https://online.metro-cc.ru/products/bucheron-molochnyj-s-fistashkami-100g,369.0,-,106,BUCHERON,18
8421,480607,616728,"Печенье Oreo шоколадное, 95г",https://online.metro-cc.ru/products/art-616728,86.9,-,238,OREO,18
8422,123763,325678,"Сушки Семейка Озби Кроха с маком, 200г",https://online.metro-cc.ru/products/semejka-ozbi-mini-sushki-s-makom-200g,54.9,-,353,СЕМЕЙКА ОЗБИ,18
8423,161533,401991,"Жевательная резинка Five Wrigley`s 5 Electro мятный разряд, 31г",https://online.metro-cc.ru/products/wrigley-wrigleys-5-electro-myatnyj-razryad-312g-401991,80.9,-,302,FIVE,18
8424,188527,452657,"Кольца кальмара 5 Океан копченые, 70г",https://online.metro-cc.ru/products/kolca-kalmara-kopchenye-5-okean-70-g,159.01,149,28,5 ОКЕАН,18
8425,541402,200991,"Шоколад Бабаевский горький, 90г",https://online.metro-cc.ru/products/shokolad-babaevskij-gorkij,109.0,-,487,БАБАЕВСКИЙ,18
8426,11727094,137870,"Чипсы Delicados Nachos кукурузные с нежнейшим сыром, 500г",https://online.metro-cc.ru/products/chipsy-kukuruznye-delicados-nachos-s-nezhneyshim-syrom-150g,259.0,-,89,DELICADOS,18
8427,1464875,133230,"Гренки Фишка Альпийские Сметана-лук, 120г",https://online.metro-cc.ru/products/120g-grenki-fishka-alpijskie-smetana-luk,78.9,-,141,ФИШКА,18
8428,601654384,228194,"Конфеты Bucheron Gourmet шоколадные с миндалем, 180г",https://online.metro-cc.ru/products/180g-konfety-bucheron-gourmet-shokoladnye-s-mindalem,589.0,479,17,BUCHERON,18
8429,593894,113197,"Шоколад Ritter Sport Extra Nut темный цельный миндаль, 100г",https://online.metro-cc.ru/products/shokolad-ritter-sport-temnyj-mindal-100g,169.0,-,172,RITTER SPORT,18
8430,171728,356483,"Конфеты Вдохновение шоколадные с миндалем, 150г",https://online.metro-cc.ru/products/vdohnovenie-shokoladnye-s-mindalem-150g,267.0,239,27,ВДОХНОВЕНИЕ,18
8431,538254,60051,"Шоколад Ritter Sport Темный 61% какао с утонченным вкусом из Никарагуа, 100г",https://online.metro-cc.ru/products/art-60051,169.0,-,137,RITTER SPORT,18
8432,177614150,203592,"Мармелад Haribo жевательный Тропифрути, 100г",https://online.metro-cc.ru/products/100g-zhevatelnyy-marmelad-haribo-tropifruti,177.0,-,99,HARIBO,18
8433,162399641,202175,"Хлебцы Круазетт тонкие мультизлаковые, 200г",https://online.metro-cc.ru/products/200g-hlebtsy-kruazett-tonkie-multizlakovye,182.0,-,23,КРУАЗЕТТ,18
8434,363315,527865,"Чипсы Lay's Сметана и зелень, 225г",https://online.metro-cc.ru/products/lay-039s-so-vkusom-smetany-zeleni-225g,239.0,-,455,LAY'S,18
8435,537537059,215879,"Печенье Forsite сахарное шоколадно-ореховый вкус, 220г",https://online.metro-cc.ru/products/220g-pechene-forsite-saharnoe-shokoladno-orehovyy-vkus,89.9,-,102,FORSITE,18
8436,457633,597352,"Шоколад Ritter Sport молочный лесной орех, 100г",https://online.metro-cc.ru/products/ritter-sport-molochnyj-lesnoj-oreh-100g,149.0,139,499,RITTER SPORT,18
8437,656201,131491,"Карамель Chupa Chups Fruit-tella, 17г",https://online.metro-cc.ru/products/17g-ledency-chupa-chups-fruittella-131491,21.49,-,590,CHUPA CHUPS,18
8438,403945,559987,"Крекер Tuc Пицца, 100 г",https://online.metro-cc.ru/products/kreker-tuc-picca-100-g,84.9,79.9,458,TUC,18
8439,193594,452182,"Чипсы Delicados Nachos кукурузные Оригинальные, 150г",https://online.metro-cc.ru/products/delicados-nachos-kukuruznye-originalnye-150g,120.0,84.9,318,DELICADOS,18
8440,592003522,222179,"Шоколад Кондитерская фабрика Крупской особый темный мини, 200г",https://online.metro-cc.ru/products/200g-shokolad-osobyy-kf-im-nk-krupskoy-tyomnyy-mini,273.0,-,17,КОНДИТЕРСКАЯ ФАБРИКА КРУПСКОЙ,18
8441,592001982,221838,"Сухарики Хрусteam чиабатта пармская ветчина, 55г",https://online.metro-cc.ru/products/55g-suhariki-hrusteam-chiabatta-parmskaya-vetchina,58.91,-,57,ХРУСTEAM,18
8442,375529,535874,"Жевательная резинка Orbit White Нежная мята (13.6г x 10шт), 136г",https://online.metro-cc.ru/products/orbit-white-nezhnaya-myata-10-136g,369.0,-,180,ORBIT,18
8443,232069,494640,"Шоколад Kinder Country Chocolate со злаками с молочно-злаковой начинкой молочный, 24г",https://online.metro-cc.ru/products/molochnyj-kinder-reg-chocolate-so-zlakami-s-molochno-zlakovoj-nachinkoj-235g,55.9,-,471,KINDER COUNTRY,18
8444,227146,496566,"Чипсы San Carlo Лайм и розовый перец, 150г",https://online.metro-cc.ru/products/san-carlo-lajm-rozovyj-perec-150g,255.0,229,54,SAN CARLO,18
8445,3043420,134464,"Печенье StMichel слоеные пальмирки, 87г",https://online.metro-cc.ru/products/87g-pechene-st-michel-sloyonye-palmirki,275.0,-,66,STMICHEL,18
8446,402196,557612,"Конфеты Raffaello с цельным миндальным орехом в кокосовой обсыпке, 90г",https://online.metro-cc.ru/products/raffaello-s-celnym-mindalnym-orehom-v-kokosovoj-obsypke-90g,264.0,-,24,RAFFAELLO,18
8447,538375,60050,"Шоколад Ritter Sport Темный 74% какао с насыщенным вкусом из Перу, 100г",https://online.metro-cc.ru/products/ritter-sport-temnyj-74-kakao-100g,169.0,-,184,RITTER SPORT,18
8448,651351,130168,"Шоколад Ritter Sport молочный кешью, 100г",https://online.metro-cc.ru/products/ritter-sport-molochnyj-keshyu-100g,169.0,-,483,RITTER SPORT,18
8449,556456,34152,"Шоколад Ritter Sport темный миндаль и апельсин, 100г",https://online.metro-cc.ru/products/temnyj-ritter-sport-mindal-apelsin-s-droblenym-mindalem-kusochkami-apelsinovoj-cedry-100g,149.0,139,425,RITTER SPORT,18
8450,583366,109570,"RIOBA Шоколад горький миндаль, цукаты, апельсин, 100г",https://online.metro-cc.ru/products/shokolad-rioba-gorkij-mindal-cukaty-apelsin-100g,132.0,-,115,RIOBA,18
8451,567265,78601,"Вафли Manner Knuspino с ореховым кремом, 110г",https://online.metro-cc.ru/products/manner-original-neapolitaner-110-g,119.0,109,8,MANNER,18
8452,555158,12643,"Пряник Ясная поляна Тульский со смородиной, 140г",https://online.metro-cc.ru/products/tulskij-so-smorodinoj-140g,59.9,44.9,1922,ЯСНАЯ ПОЛЯНА,18
8453,556120,31619,"Снэки Сухогруз Филе янтарной рыбки, 70г",https://online.metro-cc.ru/products/putasu-suhogruz-file-yantarnoj-rybki-sushenoe-70g,167.0,-,36,СУХОГРУЗ,18
8454,217795065,203746,"Мармелад Sweetbox с игрушкой enchantimals, 10г",https://online.metro-cc.ru/products/10g-marmelad-sweet-box-s-igrushkoy-enchantimals,154.0,129,58,SWEETBOX,18
8455,540335,63954,"Попкорн Holy Corn сладко-соленый, 30г",https://online.metro-cc.ru/products/kukuruza-vozdushnaya-popkorn-sladko-solenaya-30g,75.9,59.9,51,HOLY CORN,18
8456,517739,643157,"Мармелад Chupa Chups Мини трубочки, 70г",https://online.metro-cc.ru/products/chupa-chups-mini-trubochki-90g,117.0,-,166,CHUPA CHUPS,18
8457,620982,122033,"Конфеты Красный Октябрь Мама приехала с гречкой и черникой, 200г",https://online.metro-cc.ru/products/200g-krasnyj-oktyabr-mama-priehala,209.0,109,50,КРАСНЫЙ ОКТЯБРЬ,18
8458,182921,452178,"Чипсы Delicados Nachos кукурузные с оливками и паприкой, 150г",https://online.metro-cc.ru/products/kukuruznye-delicados-s-olivkami-paprikoj-150g,125.0,99.9,1210,DELICADOS,18
8459,460579854,214157,"Чипсы Dr. Korner цельнозерновые кукурузно-рисовые с томатом и базиликом, 50г",https://online.metro-cc.ru/products/50g-chipsy-drkorner-kukuruzno-risovye-tomatbazilik,61.9,-,52,DR. KORNER,18
